file_code,group_id,country_code,score
Q5,1,US,1.54
Q6,1,AL,1.05
Q6,1,AT,3.0177514792899407
Q6,1,BE,2.9775280898876404
Q6,1,BG,2.0543478260869565
Q6,1,CH,3.114130434782609
Q6,1,CY,3.9655172413793105
Q6,1,CZ,2.827067669172932
Q6,1,DE,2.9705882352941178
Q6,1,DK,2.027027027027027
Q6,1,EE,1.8444444444444448
Q6,1,EL,2.792
Q6,1,ES,2.648936170212766
Q6,1,FI,2.5454545454545454
Q6,1,FR,2.291457286432161
Q6,1,HR,1.7142857142857142
Q6,1,HU,2.8205128205128207
Q6,1,IE,3.369369369369369
Q6,1,IS,1.4634146341463414
Q6,1,IT,2.762589928057554
Q6,1,LT,3.1473684210526316
Q6,1,LU,3.3114754098360657
Q6,1,LV,0.9827586206896552
Q6,1,MD,1.8
Q6,1,ME,2.363636363636364
Q6,1,MK,1.3571428571428572
Q6,1,MT,2.960526315789474
Q6,1,NL,3.3380281690140845
Q6,1,NO,2.9903381642512077
Q6,1,PL,1.1884057971014492
Q6,1,PT,2.1384615384615384
Q6,1,RO,1.851351351351351
Q6,1,RS,2.7
Q6,1,SE,2.0142857142857142
Q6,1,SI,1.7321428571428572
Q6,1,SK,3.2857142857142856
Q6,1,TR,2.4210526315789473
Q6,1,UK,3.5391304347826087
Q6,1,US,3.2264150943396226
Q7,1,AL,0.8208955223880597
Q7,1,AT,2.2628062360801784
Q7,1,BE,2.946969696969697
Q7,1,BG,2.545662100456621
Q7,1,CH,2.248815165876777
Q7,1,CY,2.5091743119266057
Q7,1,CZ,2.6814671814671813
Q7,1,DE,2.700381679389313
Q7,1,DK,2.419277108433735
Q7,1,EE,1.5773672055427252
Q7,1,EL,2.8265895953757227
Q7,1,ES,4.0608228980322005
Q7,1,FI,2.252212389380531
Q7,1,FR,3.1168582375478926
Q7,1,HR,1.871264367816092
Q7,1,HU,1.8132387706855793
Q7,1,IE,1.4055299539170507
Q7,1,IS,2.2083333333333335
Q7,1,IT,2.030828516377649
Q7,1,LT,2.8181818181818183
Q7,1,LU,2.1885245901639343
Q7,1,LV,1.8796992481203008
Q7,1,MD,2.136986301369863
Q7,1,ME,1.547945205479452
Q7,1,MK,1.3829787234042554
Q7,1,MT,1.7966101694915255
Q7,1,NL,1.8208955223880596
Q7,1,NO,2.949886104783599
Q7,1,PL,2.699009900990099
Q7,1,PT,1.688128772635815
Q7,1,RO,2.5389105058365757
Q7,1,RS,2.15267175572519
Q7,1,SE,2.249516441005803
Q7,1,SI,1.7410071942446044
Q7,1,SK,2.605095541401274
Q7,1,TR,3.152542372881356
Q7,1,UK,2.167452830188679
Q7,1,US,2.382222222222222
Q8,1,AL,4.222
Q8,1,AT,6.432
Q8,1,BE,8.293
Q8,1,BG,6.681
Q8,1,CH,7.275
Q8,1,CY,7.285
Q8,1,CZ,6.722
Q8,1,DE,6.316
Q8,1,DK,6.893
Q8,1,EE,5.513
Q8,1,EL,7.002
Q8,1,ES,8.327
Q8,1,FI,6.716
Q8,1,FR,6.587
Q8,1,HR,5.348
Q8,1,HU,5.762
Q8,1,IE,5.889
Q8,1,IS,6.341
Q8,1,IT,6.324
Q8,1,LT,7.452
Q8,1,LU,6.253
Q8,1,LV,4.98
Q8,1,MD,5.95
Q8,1,ME,5.674
Q8,1,MK,4.859
Q8,1,MT,7.028
Q8,1,NL,6.376
Q8,1,NO,6.851
Q8,1,PL,6.148
Q8,1,PT,5.509
Q8,1,RO,7.115
Q8,1,RS,5.729
Q8,1,SE,6.586
Q8,1,SI,5.824
Q8,1,SK,7.006
Q8,1,TR,6.505
Q8,1,UK,6.483
Q8,1,US,6.253
